country,region,year,pop_total,pop_growth,avg_temp_c,avg_temp_f
Angola,Sub-Saharan Africa,2008,21695634,3.71053132219744,24.266333333333336,75.6794
Angola,Sub-Saharan Africa,2009,22514281,3.70387768309131,24.325083333333335,75.78515
Angola,Sub-Saharan Africa,2010,23356246,3.67146240136924,24.440250000000002,75.99245
Angola,Sub-Saharan Africa,2011,24220661,3.63415862558996,24.150750000000002,75.47135000000002
Angola,Sub-Saharan Africa,2012,25107931,3.59777430762499,24.24008333333333,75.63215
Angola,Sub-Saharan Africa,2013,26015780,3.55195046716591,24.553874999999998,76.19697500000001
Australia,East Asia & Pacific,2000,19153000,1.19227232344832,15.943750000000001,60.69875
Australia,East Asia & Pacific,2001,19413000,1.34835834227145,16.017250000000004,60.83104999999998
Australia,East Asia & Pacific,2002,19651400,1.22056378534358,15.904833333333334,60.62869999999999
Australia,East Asia & Pacific,2003,19895400,1.23399666342628,15.788958333333335,60.42012499999999
Australia,East Asia & Pacific,2004,20127400,1.15935216218033,15.805875000000002,60.45057499999999
Australia,East Asia & Pacific,2005,20394800,1.31978955436191,16.20329166666667,61.16592499999999
Australia,East Asia & Pacific,2006,20697900,1.47522794532757,15.870291666666665,60.56652499999999
Australia,East Asia & Pacific,2007,20827600,0.624678435014185,16.50633333333333,61.71139999999999
Australia,East Asia & Pacific,2008,21249200,2.00402174031569,15.715833333333336,60.28849999999999
Australia,East Asia & Pacific,2009,21691700,2.0610451296841,16.411625,61.540924999999994
Australia,East Asia & Pacific,2010,22031750,1.55548958906995,16.115333333333332,61.0076
Australia,East Asia & Pacific,2011,22340024,1.38952731561803,15.952125000000002,60.713824999999986
Australia,East Asia & Pacific,2012,22733465,1.74582000067359,15.8715,60.5687
Australia,East Asia & Pacific,2013,23128129,1.721151439989,16.415625,61.548125
Bangladesh,South Asia,2000,127657854,1.95238739042337,25.90525,78.62945
Bangladesh,South Asia,2001,130088702,1.88628714466314,25.931249999999995,78.67625
Bangladesh,South Asia,2002,132478086,1.82007022128666,26.094999999999995,78.971
Bangladesh,South Asia,2003,134791603,1.73126611842793,25.92741666666667,78.66935000000001
Bangladesh,South Asia,2004,136986432,1.61519801742418,26.136083333333332,79.04495
Bangladesh,South Asia,2005,139035505,1.48474477409202,26.19333333333333,79.148
Bangladesh,South Asia,2006,140921167,1.34713025648415,26.44041666666666,79.59275000000001
Bangladesh,South Asia,2007,142660376,1.22661777504995,25.951333333333334,78.7124
Bangladesh,South Asia,2008,144304167,1.14565302181621,26.004499999999997,78.80810000000001
Bangladesh,South Asia,2009,145924797,1.11680572615486,26.53558333333333,79.76405000000001
Bangladesh,South Asia,2010,147575430,1.12480349318572,26.648166666666665,79.96670000000002
Bangladesh,South Asia,2011,149273778,1.14426212709209,25.803250000000002,78.44585000000001
Bangladesh,South Asia,2012,151007807,1.15494812990907,26.28358333333333,79.31045
Bangladesh,South Asia,2013,152764676,1.1567134531016,26.587,79.85660000000001
Brazil,Latin America & Caribbean,2000,174790340,1.42416743408748,23.612944444444445,74.50330000000002
Brazil,Latin America & Caribbean,2001,177196054,1.36695707635304,23.990944444444445,75.18370000000003
Brazil,Latin America & Caribbean,2002,179537520,1.31274418552691,24.261180555555555,75.67012499999998
Brazil,Latin America & Caribbean,2003,181809246,1.25738273806831,24.00302777777777,75.20544999999998
Brazil,Latin America & Caribbean,2004,184006481,1.2012941278805,23.59476388888888,74.47057499999997
Brazil,Latin America & Caribbean,2005,186127103,1.14588099838722,24.039263888888893,75.270675
Brazil,Latin America & Caribbean,2006,188167356,1.0901968535216,23.752055555555554,74.75370000000001
Brazil,Latin America & Caribbean,2007,190130443,1.0378620369676,24.04238888888889,75.27629999999998
Brazil,Latin America & Caribbean,2008,192030362,0.994311623883366,23.669041666666672,74.604275
Brazil,Latin America & Caribbean,2009,193886508,0.96194826263909,24.00934722222222,75.21682500000003
Brazil,Latin America & Caribbean,2010,195713635,0.937956737505973,24.12948611111111,75.43307499999997
Brazil,Latin America & Caribbean,2011,197514534,0.915962656318059,23.57073611111111,74.42732500000001
Brazil,Latin America & Caribbean,2012,199287296,0.893531057922595,24.119944444444442,75.41590000000001
Brazil,Latin America & Caribbean,2013,201035903,0.873603191241425,23.880937500000012,74.9856875
Canada,North America,2000,30685730,0.931281553452429,5.905874999999999,42.63057500000001
Canada,North America,2001,31020902,1.08635096562717,7.1128333333333345,44.80309999999999
Canada,North America,2002,31360079,1.08744792718674,6.7484583333333354,44.14722499999999
Canada,North America,2003,31644028,0.901372739095955,5.469041666666667,41.844274999999996
Canada,North America,2004,31940655,0.933020777495183,5.6522083333333315,42.173975
Canada,North America,2005,32243753,0.944466927450734,6.583916666666666,43.851049999999994
Canada,North America,2006,32571174,1.01033450270045,7.400500000000001,45.320899999999995
Canada,North America,2007,32889025,0.971135141368055,6.158666666666668,43.0856
Canada,North America,2008,33247118,1.08290711607014,6.096791666666668,42.974225
Canada,North America,2009,33628895,1.14175809912162,5.7785,42.4013
Canada,North America,2010,34004889,1.11186407517168,7.444458333333333,45.40002500000001
Canada,North America,2011,34339328,0.978697786570341,6.910416666666666,44.43875
Canada,North America,2012,34714222,1.08581726304756,7.879333333333335,46.18280000000001
Canada,North America,2013,35082954,1.05659125917789,8.15988888888889,46.68779999999999
Chile,Latin America & Caribbean,2000,15342353,1.17721142767665,5.947749999999999,42.70595
Chile,Latin America & Caribbean,2001,15516113,1.12618583494464,6.414666666666666,43.5464
Chile,Latin America & Caribbean,2002,15684409,1.07881292652664,6.25025,43.25045
Chile,Latin America & Caribbean,2003,15849652,1.04803826249803,6.7739166666666675,44.19305
Chile,Latin America & Caribbean,2004,16014971,1.03764280108146,6.316333333333334,43.36939999999999
Chile,Latin America & Caribbean,2005,16182721,1.04200958151135,6.222416666666668,43.20035000000001
Chile,Latin America & Caribbean,2006,16354504,1.05592653411586,6.838916666666667,44.31005000000001
Chile,Latin America & Caribbean,2007,16530195,1.06853750831829,5.510916666666667,41.91965
Chile,Latin America & Caribbean,2008,16708258,1.07143797237155,6.567666666666667,43.821799999999996
Chile,Latin America & Caribbean,2009,16886186,1.05928030084099,6.703833333333333,44.0669
Chile,Latin America & Caribbean,2010,17062536,1.03892916043728,6.132833333333333,43.0391
Chile,Latin America & Caribbean,2011,17233576,0.997439115198244,6.268583333333333,43.28345000000001
Chile,Latin America & Caribbean,2012,17400347,0.963057456532428,6.818666666666666,44.27360000000001
Chile,Latin America & Caribbean,2013,17571507,0.978852117140791,5.938124999999999,42.688625
China,East Asia & Pacific,2000,1262645000,0.787956592953992,12.679666666666664,54.823399999999964
China,East Asia & Pacific,2001,1271850000,0.726380637838525,12.886666666666672,55.196
China,East Asia & Pacific,2002,1280400000,0.669999567758626,13.23345312500001,55.820215624999975
China,East Asia & Pacific,2003,1288400000,0.622860936133583,12.86834895833333,55.163028125000004
China,East Asia & Pacific,2004,1296075000,0.593932815112141,13.168322916666662,55.70298125000003
China,East Asia & Pacific,2005,1303720000,0.588124989556992,12.694156249999994,54.849481250000046
China,East Asia & Pacific,2006,1311020000,0.558374367373002,13.312494791666651,55.962490624999965
China,East Asia & Pacific,2007,1317885000,0.522271866392275,13.610291666666654,56.498525
China,East Asia & Pacific,2008,1324655000,0.51238693163744,12.990822916666664,55.38348124999998
China,East Asia & Pacific,2009,1331260000,0.497381400884935,12.96432812500001,55.335790624999966
China,East Asia & Pacific,2010,1337705000,0.482959688678361,12.552192708333335,54.59394687500001
China,East Asia & Pacific,2011,1344130000,0.47915045424996,12.606385416666674,54.69149375000004
China,East Asia & Pacific,2012,1350695000,0.487231117971201,12.384947916666663,54.29290625000002
China,East Asia & Pacific,2013,1357380000,0.49370963351136,14.225585937500005,57.60605468749999
Colombia,Latin America & Caribbean,2000,39629965,1.60375190216718,21.11820833333333,70.012775
Colombia,Latin America & Caribbean,2001,40255956,1.56724440399711,21.6195,70.9151
Colombia,Latin America & Caribbean,2002,40875363,1.52695418393204,21.826125,71.28702500000001
Colombia,Latin America & Caribbean,2003,41483872,1.47772152838485,21.787666666666667,71.2178
Colombia,Latin America & Caribbean,2004,42075953,1.4171664654293,21.738249999999997,71.12885000000001
Colombia,Latin America & Caribbean,2005,42647731,1.34976822034893,21.806375,71.251475
Colombia,Latin America & Caribbean,2006,43200901,1.2887279460493,21.69158333333333,71.04485
Colombia,Latin America & Caribbean,2007,43737512,1.23447805438202,21.603291666666664,70.88592500000001
Colombia,Latin America & Caribbean,2008,44254972,1.17615946658969,21.20241666666666,70.16435
Colombia,Latin America & Caribbean,2009,44750054,1.11249247002773,21.937124999999998,71.486825
Colombia,Latin America & Caribbean,2010,45222699,1.05064996242948,21.818541666666672,71.273375
Colombia,Latin America & Caribbean,2011,45662747,0.968365031109833,21.437124999999998,70.58682499999999
Colombia,Latin America & Caribbean,2012,46075721,0.900335047336095,21.668166666666668,71.0027
Colombia,Latin America & Caribbean,2013,46495492,0.906920982436048,21.935375,71.48367499999999
Germany,Europe & Central Asia,2000,82211508,0.135431600393084,10.963666666666668,51.7346
Germany,Europe & Central Asia,2001,82349925,0.168225361337335,9.69025,49.44245
Germany,Europe & Central Asia,2002,82488495,0.168128319406931,10.264416666666667,50.475950000000005
Germany,Europe & Central Asia,2003,82534176,0.0553633035873241,10.06575,50.11835
Germany,Europe & Central Asia,2004,82516260,-0.021709727650009,9.822583333333332,49.68064999999999
Germany,Europe & Central Asia,2005,82469422,-0.0567782618352031,9.919083333333333,49.854350000000004
Germany,Europe & Central Asia,2006,82376451,-0.112797497644931,10.545333333333334,50.98160000000001
Germany,Europe & Central Asia,2007,82266372,-0.133718572600486,10.883166666666668,51.58969999999999
Germany,Europe & Central Asia,2008,82110097,-0.190142844695674,10.65775,51.18395
Germany,Europe & Central Asia,2009,81902307,-0.253383410163402,10.0625,50.112500000000004
Germany,Europe & Central Asia,2010,81776930,-0.153198446937304,8.606833333333332,47.49230000000001
Germany,Europe & Central Asia,2011,80274983,-1.8537146287573,10.556416666666665,51.00155000000001
Germany,Europe & Central Asia,2012,80425823,0.187727800567293,9.964333333333332,49.9358
Germany,Europe & Central Asia,2013,80645605,0.272900214681538,10.121500000000001,50.2187
Dominican Republic,Latin America & Caribbean,2000,8471321,1.52296747260303,26.34691666666667,79.42445000000001
Dominican Republic,Latin America & Caribbean,2001,8598601,1.49130568852201,26.798249999999996,80.23684999999999
Dominican Republic,Latin America & Caribbean,2002,8724975,1.45900871469339,27.051000000000002,80.69180000000001
Dominican Republic,Latin America & Caribbean,2003,8850317,1.42636748325123,27.09175,80.76515
Dominican Republic,Latin America & Caribbean,2004,8974444,1.39277050072613,26.707416666666674,80.07335
Dominican Republic,Latin America & Caribbean,2005,9097257,1.35919569180063,26.90458333333333,80.42825
Dominican Republic,Latin America & Caribbean,2006,9218686,1.32595716304608,27.080833333333327,80.7455
Dominican Republic,Latin America & Caribbean,2007,9338861,1.29517850531645,27.120916666666673,80.81765
Dominican Republic,Latin America & Caribbean,2008,9458075,1.26845777888478,26.56266666666667,79.8128
Dominican Republic,Latin America & Caribbean,2009,9576737,1.24680545504647,26.88366666666666,80.3906
Dominican Republic,Latin America & Caribbean,2010,9695121,1.22858407412758,27.012083333333337,80.62174999999999
Dominican Republic,Latin America & Caribbean,2011,9813210,1.21066679019397,26.6635,79.9943
Dominican Republic,Latin America & Caribbean,2012,9930911,1.1922778865585,26.839416666666665,80.31095
Dominican Republic,Latin America & Caribbean,2013,10048224,1.17436864265973,26.884,80.3912
Spain,Europe & Central Asia,2000,40567864,0.447137014535835,12.203000000000003,53.965399999999995
Spain,Europe & Central Asia,2001,40850412,0.694068084334464,12.329750000000002,54.19354999999999
Spain,Europe & Central Asia,2002,41431558,1.41259540475782,12.515833333333333,54.5285
Spain,Europe & Central Asia,2003,42187645,1.80845446818345,12.924083333333334,55.263349999999996
Spain,Europe & Central Asia,2004,42921895,1.7254663034483,12.172416666666669,53.910349999999994
Spain,Europe & Central Asia,2005,43653155,1.68934904712031,12.262666666666666,54.07280000000001
Spain,Europe & Central Asia,2006,44397319,1.69035255626114,13.056916666666668,55.50245000000001
Spain,Europe & Central Asia,2007,45226803,1.85108130845179,11.888750000000002,53.399750000000004
Spain,Europe & Central Asia,2008,45954106,1.59533049906372,11.91666666666667,53.449999999999996
Spain,Europe & Central Asia,2009,46362946,0.88573598057307,12.958999999999998,55.3262
Spain,Europe & Central Asia,2010,46576897,0.460408305051304,12.006416666666667,53.61155
